,label,img_path,bord,phyllotaxie,type_feuille,ligneux
610,litsea,dataset_processed_v3/Train/litsea/83.jpg,lisse,alterne,simple,oui
611,litsea,dataset_processed_v3/Train/litsea/33.jpg,lisse,alterne,simple,oui
612,litsea,dataset_processed_v3/Train/litsea/194.jpg,lisse,alterne,simple,oui
613,litsea,dataset_processed_v3/Train/litsea/litsea095.jpg,lisse,alterne,simple,oui
614,litsea,dataset_processed_v3/Train/litsea/litsea099.jpg,lisse,alterne,simple,oui
615,litsea,dataset_processed_v3/Train/litsea/171.jpg,lisse,alterne,simple,oui
616,litsea,dataset_processed_v3/Train/litsea/63.jpg,lisse,alterne,simple,oui
617,litsea,dataset_processed_v3/Train/litsea/113.jpg,lisse,alterne,simple,oui
618,litsea,dataset_processed_v3/Train/litsea/00.jpg,lisse,alterne,simple,oui
619,litsea,dataset_processed_v3/Train/litsea/litsea100.jpg,lisse,alterne,simple,oui
620,litsea,dataset_processed_v3/Train/litsea/30.jpg,lisse,alterne,simple,oui
621,litsea,dataset_processed_v3/Train/litsea/litsea093.jpg,lisse,alterne,simple,oui
622,litsea,dataset_processed_v3/Train/litsea/21.jpg,lisse,alterne,simple,oui
623,litsea,dataset_processed_v3/Train/litsea/litsea090.jpg,lisse,alterne,simple,oui
624,litsea,dataset_processed_v3/Train/litsea/121.jpg,lisse,alterne,simple,oui
625,litsea,dataset_processed_v3/Train/litsea/litsea089.jpg,lisse,alterne,simple,oui
626,litsea,dataset_processed_v3/Train/litsea/litsea096.jpg,lisse,alterne,simple,oui
627,litsea,dataset_processed_v3/Train/litsea/101.jpg,lisse,alterne,simple,oui
628,litsea,dataset_processed_v3/Train/litsea/92.jpg,lisse,alterne,simple,oui
629,litsea,dataset_processed_v3/Train/litsea/110.jpg,lisse,alterne,simple,oui
630,litsea,dataset_processed_v3/Train/litsea/184.jpg,lisse,alterne,simple,oui
631,litsea,dataset_processed_v3/Train/litsea/53.jpg,lisse,alterne,simple,oui
632,litsea,dataset_processed_v3/Train/litsea/100.jpg,lisse,alterne,simple,oui
633,litsea,dataset_processed_v3/Train/litsea/litsea088.jpg,lisse,alterne,simple,oui
634,litsea,dataset_processed_v3/Train/litsea/litsea092.jpg,lisse,alterne,simple,oui
635,litsea,dataset_processed_v3/Train/litsea/25.jpg,lisse,alterne,simple,oui
636,litsea,dataset_processed_v3/Train/litsea/45.jpg,lisse,alterne,simple,oui
637,litsea,dataset_processed_v3/Train/litsea/181.jpg,lisse,alterne,simple,oui
638,litsea,dataset_processed_v3/Train/litsea/litsea097.jpg,lisse,alterne,simple,oui
639,litsea,dataset_processed_v3/Train/litsea/55.jpg,lisse,alterne,simple,oui
640,litsea,dataset_processed_v3/Train/litsea/litsea094.jpg,lisse,alterne,simple,oui
641,litsea,dataset_processed_v3/Train/litsea/114.jpg,lisse,alterne,simple,oui
642,litsea,dataset_processed_v3/Train/litsea/70.jpg,lisse,alterne,simple,oui
643,litsea,dataset_processed_v3/Train/litsea/34.jpg,lisse,alterne,simple,oui
644,litsea,dataset_processed_v3/Train/litsea/161.jpg,lisse,alterne,simple,oui
645,litsea,dataset_processed_v3/Train/litsea/23.jpg,lisse,alterne,simple,oui
646,litsea,dataset_processed_v3/Train/litsea/170.jpg,lisse,alterne,simple,oui
647,litsea,dataset_processed_v3/Train/litsea/12.jpg,lisse,alterne,simple,oui
648,litsea,dataset_processed_v3/Train/litsea/150.jpg,lisse,alterne,simple,oui
649,litsea,dataset_processed_v3/Train/litsea/50.jpg,lisse,alterne,simple,oui
650,litsea,dataset_processed_v3/Train/litsea/143.jpg,lisse,alterne,simple,oui
651,litsea,dataset_processed_v3/Train/litsea/163.jpg,lisse,alterne,simple,oui
652,litsea,dataset_processed_v3/Train/litsea/85.jpg,lisse,alterne,simple,oui
653,litsea,dataset_processed_v3/Train/litsea/144.jpg,lisse,alterne,simple,oui
654,litsea,dataset_processed_v3/Train/litsea/154.jpg,lisse,alterne,simple,oui
655,litsea,dataset_processed_v3/Train/litsea/02.jpg,lisse,alterne,simple,oui
656,litsea,dataset_processed_v3/Train/litsea/172.jpg,lisse,alterne,simple,oui
657,litsea,dataset_processed_v3/Train/litsea/94.jpg,lisse,alterne,simple,oui
658,litsea,dataset_processed_v3/Train/litsea/43.jpg,lisse,alterne,simple,oui
659,litsea,dataset_processed_v3/Train/litsea/61.jpg,lisse,alterne,simple,oui
660,litsea,dataset_processed_v3/Train/litsea/72.jpg,lisse,alterne,simple,oui
661,litsea,dataset_processed_v3/Train/litsea/81.jpg,lisse,alterne,simple,oui
662,litsea,dataset_processed_v3/Train/litsea/160.jpg,lisse,alterne,simple,oui
663,litsea,dataset_processed_v3/Train/litsea/13.jpg,lisse,alterne,simple,oui
664,litsea,dataset_processed_v3/Train/litsea/60.jpg,lisse,alterne,simple,oui
665,litsea,dataset_processed_v3/Train/litsea/35.jpg,lisse,alterne,simple,oui
666,litsea,dataset_processed_v3/Train/litsea/litsea084.jpg,lisse,alterne,simple,oui
667,litsea,dataset_processed_v3/Train/litsea/115.jpg,lisse,alterne,simple,oui
668,litsea,dataset_processed_v3/Train/litsea/174.jpg,lisse,alterne,simple,oui
669,litsea,dataset_processed_v3/Train/litsea/03.jpg,lisse,alterne,simple,oui
670,litsea,dataset_processed_v3/Train/litsea/180.jpg,lisse,alterne,simple,oui
671,litsea,dataset_processed_v3/Train/litsea/10.jpg,lisse,alterne,simple,oui
672,litsea,dataset_processed_v3/Train/litsea/22.jpg,lisse,alterne,simple,oui
673,litsea,dataset_processed_v3/Train/litsea/litsea086.jpg,lisse,alterne,simple,oui
674,litsea,dataset_processed_v3/Train/litsea/124.jpg,lisse,alterne,simple,oui
675,litsea,dataset_processed_v3/Train/litsea/182.jpg,lisse,alterne,simple,oui
676,litsea,dataset_processed_v3/Train/litsea/44.jpg,lisse,alterne,simple,oui
677,litsea,dataset_processed_v3/Train/litsea/123.jpg,lisse,alterne,simple,oui
678,litsea,dataset_processed_v3/Train/litsea/65.jpg,lisse,alterne,simple,oui
679,litsea,dataset_processed_v3/Train/litsea/193.jpg,lisse,alterne,simple,oui
680,litsea,dataset_processed_v3/Train/litsea/84.jpg,lisse,alterne,simple,oui
681,litsea,dataset_processed_v3/Train/litsea/140.jpg,lisse,alterne,simple,oui
682,litsea,dataset_processed_v3/Train/litsea/litsea091.jpg,lisse,alterne,simple,oui
683,litsea,dataset_processed_v3/Train/litsea/14.jpg,lisse,alterne,simple,oui
684,litsea,dataset_processed_v3/Train/litsea/125.jpg,lisse,alterne,simple,oui
685,litsea,dataset_processed_v3/Train/litsea/112.jpg,lisse,alterne,simple,oui
686,litsea,dataset_processed_v3/Train/litsea/141.jpg,lisse,alterne,simple,oui
687,litsea,dataset_processed_v3/Train/litsea/131.jpg,lisse,alterne,simple,oui
688,litsea,dataset_processed_v3/Train/litsea/litsea085.jpg,lisse,alterne,simple,oui
689,litsea,dataset_processed_v3/Train/litsea/145.jpg,lisse,alterne,simple,oui
690,litsea,dataset_processed_v3/Train/litsea/103.jpg,lisse,alterne,simple,oui
691,litsea,dataset_processed_v3/Train/litsea/54.jpg,lisse,alterne,simple,oui
692,litsea,dataset_processed_v3/Train/litsea/165.jpg,lisse,alterne,simple,oui
693,litsea,dataset_processed_v3/Train/litsea/132.jpg,lisse,alterne,simple,oui
694,litsea,dataset_processed_v3/Train/litsea/120.jpg,lisse,alterne,simple,oui
695,litsea,dataset_processed_v3/Train/litsea/75.jpg,lisse,alterne,simple,oui
696,litsea,dataset_processed_v3/Train/litsea/192.jpg,lisse,alterne,simple,oui
697,litsea,dataset_processed_v3/Train/litsea/153.jpg,lisse,alterne,simple,oui
698,litsea,dataset_processed_v3/Train/litsea/162.jpg,lisse,alterne,simple,oui
699,litsea,dataset_processed_v3/Train/litsea/01.jpg,lisse,alterne,simple,oui
700,laurus,dataset_processed_v3/Train/laurus/191.jpg,lisse,oppose,simple,oui
701,laurus,dataset_processed_v3/Train/laurus/42.jpg,lisse,oppose,simple,oui
702,laurus,dataset_processed_v3/Train/laurus/40.jpg,lisse,oppose,simple,oui
703,laurus,dataset_processed_v3/Train/laurus/190.jpg,lisse,oppose,simple,oui
704,laurus,dataset_processed_v3/Train/laurus/91.jpg,lisse,oppose,simple,oui
705,laurus,dataset_processed_v3/Train/laurus/173.jpg,lisse,oppose,simple,oui
706,laurus,dataset_processed_v3/Train/laurus/90.jpg,lisse,oppose,simple,oui
707,laurus,dataset_processed_v3/Train/laurus/134.jpg,lisse,oppose,simple,oui
708,laurus,dataset_processed_v3/Train/laurus/laurus089.jpg,lisse,oppose,simple,oui
709,laurus,dataset_processed_v3/Train/laurus/laurus098.jpg,lisse,oppose,simple,oui
710,laurus,dataset_processed_v3/Train/laurus/155.jpg,lisse,oppose,simple,oui
711,laurus,dataset_processed_v3/Train/laurus/11.jpg,lisse,oppose,simple,oui
712,laurus,dataset_processed_v3/Train/laurus/185.jpg,lisse,oppose,simple,oui
713,laurus,dataset_processed_v3/Train/laurus/15.jpg,lisse,oppose,simple,oui
714,laurus,dataset_processed_v3/Train/laurus/31.jpg,lisse,oppose,simple,oui
715,laurus,dataset_processed_v3/Train/laurus/laurus086.jpg,lisse,oppose,simple,oui
716,laurus,dataset_processed_v3/Train/laurus/71.jpg,lisse,oppose,simple,oui
717,laurus,dataset_processed_v3/Train/laurus/51.jpg,lisse,oppose,simple,oui
718,laurus,dataset_processed_v3/Train/laurus/24.jpg,lisse,oppose,simple,oui
719,laurus,dataset_processed_v3/Train/laurus/151.jpg,lisse,oppose,simple,oui
720,laurus,dataset_processed_v3/Train/laurus/111.jpg,lisse,oppose,simple,oui
721,laurus,dataset_processed_v3/Train/laurus/152.jpg,lisse,oppose,simple,oui
722,laurus,dataset_processed_v3/Train/laurus/95.jpg,lisse,oppose,simple,oui
723,laurus,dataset_processed_v3/Train/laurus/32.jpg,lisse,oppose,simple,oui
724,laurus,dataset_processed_v3/Train/laurus/183.jpg,lisse,oppose,simple,oui
725,laurus,dataset_processed_v3/Train/laurus/142.jpg,lisse,oppose,simple,oui
726,laurus,dataset_processed_v3/Train/laurus/195.jpg,lisse,oppose,simple,oui
727,laurus,dataset_processed_v3/Train/laurus/73.jpg,lisse,oppose,simple,oui
728,laurus,dataset_processed_v3/Train/laurus/135.jpg,lisse,oppose,simple,oui
729,laurus,dataset_processed_v3/Train/laurus/laurus100.jpg,lisse,oppose,simple,oui
730,laurus,dataset_processed_v3/Train/laurus/82.jpg,lisse,oppose,simple,oui
731,laurus,dataset_processed_v3/Train/laurus/93.jpg,lisse,oppose,simple,oui
732,laurus,dataset_processed_v3/Train/laurus/122.jpg,lisse,oppose,simple,oui
733,laurus,dataset_processed_v3/Train/laurus/41.jpg,lisse,oppose,simple,oui
734,laurus,dataset_processed_v3/Train/laurus/164.jpg,lisse,oppose,simple,oui
735,laurus,dataset_processed_v3/Train/laurus/105.jpg,lisse,oppose,simple,oui
736,laurus,dataset_processed_v3/Train/laurus/74.jpg,lisse,oppose,simple,oui
737,laurus,dataset_processed_v3/Train/laurus/20.jpg,lisse,oppose,simple,oui
738,laurus,dataset_processed_v3/Train/laurus/04.jpg,lisse,oppose,simple,oui
739,laurus,dataset_processed_v3/Train/laurus/laurus094.jpg,lisse,oppose,simple,oui
740,laurus,dataset_processed_v3/Train/laurus/130.jpg,lisse,oppose,simple,oui
741,laurus,dataset_processed_v3/Train/laurus/64.jpg,lisse,oppose,simple,oui
742,laurus,dataset_processed_v3/Train/laurus/laurus097.jpg,lisse,oppose,simple,oui
743,laurus,dataset_processed_v3/Train/laurus/laurus083.jpg,lisse,oppose,simple,oui
744,laurus,dataset_processed_v3/Train/laurus/80.jpg,lisse,oppose,simple,oui
745,laurus,dataset_processed_v3/Train/laurus/102.jpg,lisse,oppose,simple,oui
746,laurus,dataset_processed_v3/Train/laurus/05.jpg,lisse,oppose,simple,oui
747,laurus,dataset_processed_v3/Train/laurus/laurus084.jpg,lisse,oppose,simple,oui
748,laurus,dataset_processed_v3/Train/laurus/laurus081.jpg,lisse,oppose,simple,oui
749,laurus,dataset_processed_v3/Train/laurus/62.jpg,lisse,oppose,simple,oui
750,laurus,dataset_processed_v3/Train/laurus/133.jpg,lisse,oppose,simple,oui
751,laurus,dataset_processed_v3/Train/laurus/52.jpg,lisse,oppose,simple,oui
752,laurus,dataset_processed_v3/Train/laurus/175.jpg,lisse,oppose,simple,oui
753,laurus,dataset_processed_v3/Train/laurus/104.jpg,lisse,oppose,simple,oui
754,laurus,dataset_processed_v3/Train/laurus/83.jpg,lisse,oppose,simple,oui
755,laurus,dataset_processed_v3/Train/laurus/33.jpg,lisse,oppose,simple,oui
756,laurus,dataset_processed_v3/Train/laurus/194.jpg,lisse,oppose,simple,oui
757,laurus,dataset_processed_v3/Train/laurus/171.jpg,lisse,oppose,simple,oui
758,laurus,dataset_processed_v3/Train/laurus/63.jpg,lisse,oppose,simple,oui
759,laurus,dataset_processed_v3/Train/laurus/113.jpg,lisse,oppose,simple,oui
760,laurus,dataset_processed_v3/Train/laurus/00.jpg,lisse,oppose,simple,oui
761,laurus,dataset_processed_v3/Train/laurus/30.jpg,lisse,oppose,simple,oui
762,laurus,dataset_processed_v3/Train/laurus/21.jpg,lisse,oppose,simple,oui
763,laurus,dataset_processed_v3/Train/laurus/121.jpg,lisse,oppose,simple,oui
764,laurus,dataset_processed_v3/Train/laurus/101.jpg,lisse,oppose,simple,oui
765,laurus,dataset_processed_v3/Train/laurus/92.jpg,lisse,oppose,simple,oui
766,laurus,dataset_processed_v3/Train/laurus/110.jpg,lisse,oppose,simple,oui
767,laurus,dataset_processed_v3/Train/laurus/184.jpg,lisse,oppose,simple,oui
768,laurus,dataset_processed_v3/Train/laurus/laurus087.jpg,lisse,oppose,simple,oui
769,laurus,dataset_processed_v3/Train/laurus/laurus091.jpg,lisse,oppose,simple,oui
770,laurus,dataset_processed_v3/Train/laurus/53.jpg,lisse,oppose,simple,oui
771,laurus,dataset_processed_v3/Train/laurus/100.jpg,lisse,oppose,simple,oui
772,laurus,dataset_processed_v3/Train/laurus/laurus085.jpg,lisse,oppose,simple,oui
773,laurus,dataset_processed_v3/Train/laurus/25.jpg,lisse,oppose,simple,oui
774,laurus,dataset_processed_v3/Train/laurus/45.jpg,lisse,oppose,simple,oui
775,laurus,dataset_processed_v3/Train/laurus/181.jpg,lisse,oppose,simple,oui
776,laurus,dataset_processed_v3/Train/laurus/55.jpg,lisse,oppose,simple,oui
777,laurus,dataset_processed_v3/Train/laurus/114.jpg,lisse,oppose,simple,oui
778,laurus,dataset_processed_v3/Train/laurus/70.jpg,lisse,oppose,simple,oui
779,laurus,dataset_processed_v3/Train/laurus/34.jpg,lisse,oppose,simple,oui
780,laurus,dataset_processed_v3/Train/laurus/161.jpg,lisse,oppose,simple,oui
781,laurus,dataset_processed_v3/Train/laurus/23.jpg,lisse,oppose,simple,oui
782,laurus,dataset_processed_v3/Train/laurus/170.jpg,lisse,oppose,simple,oui
783,laurus,dataset_processed_v3/Train/laurus/12.jpg,lisse,oppose,simple,oui
784,laurus,dataset_processed_v3/Train/laurus/150.jpg,lisse,oppose,simple,oui
785,laurus,dataset_processed_v3/Train/laurus/50.jpg,lisse,oppose,simple,oui
786,laurus,dataset_processed_v3/Train/laurus/143.jpg,lisse,oppose,simple,oui
787,laurus,dataset_processed_v3/Train/laurus/163.jpg,lisse,oppose,simple,oui
788,laurus,dataset_processed_v3/Train/laurus/laurus088.jpg,lisse,oppose,simple,oui
789,laurus,dataset_processed_v3/Train/laurus/85.jpg,lisse,oppose,simple,oui
790,laurus,dataset_processed_v3/Train/laurus/144.jpg,lisse,oppose,simple,oui
791,laurus,dataset_processed_v3/Train/laurus/154.jpg,lisse,oppose,simple,oui
792,laurus,dataset_processed_v3/Train/laurus/02.jpg,lisse,oppose,simple,oui
793,laurus,dataset_processed_v3/Train/laurus/172.jpg,lisse,oppose,simple,oui
794,laurus,dataset_processed_v3/Train/laurus/94.jpg,lisse,oppose,simple,oui
795,laurus,dataset_processed_v3/Train/laurus/laurus096.jpg,lisse,oppose,simple,oui
796,laurus,dataset_processed_v3/Train/laurus/43.jpg,lisse,oppose,simple,oui
797,laurus,dataset_processed_v3/Train/laurus/61.jpg,lisse,oppose,simple,oui
798,laurus,dataset_processed_v3/Train/laurus/72.jpg,lisse,oppose,simple,oui
799,laurus,dataset_processed_v3/Train/laurus/81.jpg,lisse,oppose,simple,oui
800,laurus,dataset_processed_v3/Train/laurus/160.jpg,lisse,oppose,simple,oui
801,laurus,dataset_processed_v3/Train/laurus/13.jpg,lisse,oppose,simple,oui
802,laurus,dataset_processed_v3/Train/laurus/60.jpg,lisse,oppose,simple,oui
803,laurus,dataset_processed_v3/Train/laurus/35.jpg,lisse,oppose,simple,oui
804,laurus,dataset_processed_v3/Train/laurus/115.jpg,lisse,oppose,simple,oui
805,laurus,dataset_processed_v3/Train/laurus/174.jpg,lisse,oppose,simple,oui
806,laurus,dataset_processed_v3/Train/laurus/03.jpg,lisse,oppose,simple,oui
807,laurus,dataset_processed_v3/Train/laurus/180.jpg,lisse,oppose,simple,oui
808,laurus,dataset_processed_v3/Train/laurus/10.jpg,lisse,oppose,simple,oui
809,laurus,dataset_processed_v3/Train/laurus/laurus095.jpg,lisse,oppose,simple,oui
810,laurus,dataset_processed_v3/Train/laurus/22.jpg,lisse,oppose,simple,oui
811,laurus,dataset_processed_v3/Train/laurus/124.jpg,lisse,oppose,simple,oui
812,laurus,dataset_processed_v3/Train/laurus/182.jpg,lisse,oppose,simple,oui
813,laurus,dataset_processed_v3/Train/laurus/44.jpg,lisse,oppose,simple,oui
814,laurus,dataset_processed_v3/Train/laurus/laurus099.jpg,lisse,oppose,simple,oui
815,laurus,dataset_processed_v3/Train/laurus/123.jpg,lisse,oppose,simple,oui
816,laurus,dataset_processed_v3/Train/laurus/65.jpg,lisse,oppose,simple,oui
817,laurus,dataset_processed_v3/Train/laurus/193.jpg,lisse,oppose,simple,oui
818,laurus,dataset_processed_v3/Train/laurus/84.jpg,lisse,oppose,simple,oui
819,laurus,dataset_processed_v3/Train/laurus/140.jpg,lisse,oppose,simple,oui
820,laurus,dataset_processed_v3/Train/laurus/laurus093.jpg,lisse,oppose,simple,oui
821,laurus,dataset_processed_v3/Train/laurus/14.jpg,lisse,oppose,simple,oui
822,laurus,dataset_processed_v3/Train/laurus/125.jpg,lisse,oppose,simple,oui
823,laurus,dataset_processed_v3/Train/laurus/112.jpg,lisse,oppose,simple,oui
824,laurus,dataset_processed_v3/Train/laurus/141.jpg,lisse,oppose,simple,oui
825,laurus,dataset_processed_v3/Train/laurus/131.jpg,lisse,oppose,simple,oui
826,laurus,dataset_processed_v3/Train/laurus/laurus092.jpg,lisse,oppose,simple,oui
827,laurus,dataset_processed_v3/Train/laurus/145.jpg,lisse,oppose,simple,oui
828,laurus,dataset_processed_v3/Train/laurus/103.jpg,lisse,oppose,simple,oui
829,laurus,dataset_processed_v3/Train/laurus/54.jpg,lisse,oppose,simple,oui
830,laurus,dataset_processed_v3/Train/laurus/laurus082.jpg,lisse,oppose,simple,oui
831,laurus,dataset_processed_v3/Train/laurus/165.jpg,lisse,oppose,simple,oui
832,laurus,dataset_processed_v3/Train/laurus/132.jpg,lisse,oppose,simple,oui
833,laurus,dataset_processed_v3/Train/laurus/laurus090.jpg,lisse,oppose,simple,oui
834,laurus,dataset_processed_v3/Train/laurus/120.jpg,lisse,oppose,simple,oui
835,laurus,dataset_processed_v3/Train/laurus/75.jpg,lisse,oppose,simple,oui
836,laurus,dataset_processed_v3/Train/laurus/192.jpg,lisse,oppose,simple,oui
837,laurus,dataset_processed_v3/Train/laurus/153.jpg,lisse,oppose,simple,oui
838,laurus,dataset_processed_v3/Train/laurus/162.jpg,lisse,oppose,simple,oui
839,laurus,dataset_processed_v3/Train/laurus/01.jpg,lisse,oppose,simple,oui
840,monimiaceae,dataset_processed_v3/Train/monimiaceae/191.jpg,lisse,oppose,simple,oui
841,monimiaceae,dataset_processed_v3/Train/monimiaceae/42.jpg,lisse,oppose,simple,oui
842,monimiaceae,dataset_processed_v3/Train/monimiaceae/40.jpg,lisse,oppose,simple,oui
843,monimiaceae,dataset_processed_v3/Train/monimiaceae/190.jpg,lisse,oppose,simple,oui
844,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae092.jpg,lisse,oppose,simple,oui
845,monimiaceae,dataset_processed_v3/Train/monimiaceae/91.jpg,lisse,oppose,simple,oui
846,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae099.jpg,lisse,oppose,simple,oui
847,monimiaceae,dataset_processed_v3/Train/monimiaceae/173.jpg,lisse,oppose,simple,oui
848,monimiaceae,dataset_processed_v3/Train/monimiaceae/90.jpg,lisse,oppose,simple,oui
849,monimiaceae,dataset_processed_v3/Train/monimiaceae/134.jpg,lisse,oppose,simple,oui
850,monimiaceae,dataset_processed_v3/Train/monimiaceae/155.jpg,lisse,oppose,simple,oui
851,monimiaceae,dataset_processed_v3/Train/monimiaceae/11.jpg,lisse,oppose,simple,oui
852,monimiaceae,dataset_processed_v3/Train/monimiaceae/185.jpg,lisse,oppose,simple,oui
853,monimiaceae,dataset_processed_v3/Train/monimiaceae/15.jpg,lisse,oppose,simple,oui
854,monimiaceae,dataset_processed_v3/Train/monimiaceae/31.jpg,lisse,oppose,simple,oui
855,monimiaceae,dataset_processed_v3/Train/monimiaceae/71.jpg,lisse,oppose,simple,oui
856,monimiaceae,dataset_processed_v3/Train/monimiaceae/51.jpg,lisse,oppose,simple,oui
857,monimiaceae,dataset_processed_v3/Train/monimiaceae/24.jpg,lisse,oppose,simple,oui
858,monimiaceae,dataset_processed_v3/Train/monimiaceae/151.jpg,lisse,oppose,simple,oui
859,monimiaceae,dataset_processed_v3/Train/monimiaceae/111.jpg,lisse,oppose,simple,oui
860,monimiaceae,dataset_processed_v3/Train/monimiaceae/152.jpg,lisse,oppose,simple,oui
861,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae096.jpg,lisse,oppose,simple,oui
862,monimiaceae,dataset_processed_v3/Train/monimiaceae/95.jpg,lisse,oppose,simple,oui
863,monimiaceae,dataset_processed_v3/Train/monimiaceae/32.jpg,lisse,oppose,simple,oui
864,monimiaceae,dataset_processed_v3/Train/monimiaceae/183.jpg,lisse,oppose,simple,oui
865,monimiaceae,dataset_processed_v3/Train/monimiaceae/142.jpg,lisse,oppose,simple,oui
866,monimiaceae,dataset_processed_v3/Train/monimiaceae/195.jpg,lisse,oppose,simple,oui
867,monimiaceae,dataset_processed_v3/Train/monimiaceae/73.jpg,lisse,oppose,simple,oui
868,monimiaceae,dataset_processed_v3/Train/monimiaceae/135.jpg,lisse,oppose,simple,oui
869,monimiaceae,dataset_processed_v3/Train/monimiaceae/82.jpg,lisse,oppose,simple,oui
870,monimiaceae,dataset_processed_v3/Train/monimiaceae/93.jpg,lisse,oppose,simple,oui
871,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae084.jpg,lisse,oppose,simple,oui
872,monimiaceae,dataset_processed_v3/Train/monimiaceae/122.jpg,lisse,oppose,simple,oui
873,monimiaceae,dataset_processed_v3/Train/monimiaceae/41.jpg,lisse,oppose,simple,oui
874,monimiaceae,dataset_processed_v3/Train/monimiaceae/164.jpg,lisse,oppose,simple,oui
875,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae097.jpg,lisse,oppose,simple,oui
876,monimiaceae,dataset_processed_v3/Train/monimiaceae/105.jpg,lisse,oppose,simple,oui
877,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae081.jpg,lisse,oppose,simple,oui
878,monimiaceae,dataset_processed_v3/Train/monimiaceae/74.jpg,lisse,oppose,simple,oui
879,monimiaceae,dataset_processed_v3/Train/monimiaceae/20.jpg,lisse,oppose,simple,oui
880,monimiaceae,dataset_processed_v3/Train/monimiaceae/04.jpg,lisse,oppose,simple,oui
881,monimiaceae,dataset_processed_v3/Train/monimiaceae/130.jpg,lisse,oppose,simple,oui
882,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae085.jpg,lisse,oppose,simple,oui
883,monimiaceae,dataset_processed_v3/Train/monimiaceae/64.jpg,lisse,oppose,simple,oui
884,monimiaceae,dataset_processed_v3/Train/monimiaceae/80.jpg,lisse,oppose,simple,oui
885,monimiaceae,dataset_processed_v3/Train/monimiaceae/102.jpg,lisse,oppose,simple,oui
886,monimiaceae,dataset_processed_v3/Train/monimiaceae/05.jpg,lisse,oppose,simple,oui
887,monimiaceae,dataset_processed_v3/Train/monimiaceae/62.jpg,lisse,oppose,simple,oui
888,monimiaceae,dataset_processed_v3/Train/monimiaceae/133.jpg,lisse,oppose,simple,oui
889,monimiaceae,dataset_processed_v3/Train/monimiaceae/52.jpg,lisse,oppose,simple,oui
890,monimiaceae,dataset_processed_v3/Train/monimiaceae/175.jpg,lisse,oppose,simple,oui
891,monimiaceae,dataset_processed_v3/Train/monimiaceae/104.jpg,lisse,oppose,simple,oui
892,monimiaceae,dataset_processed_v3/Train/monimiaceae/83.jpg,lisse,oppose,simple,oui
893,monimiaceae,dataset_processed_v3/Train/monimiaceae/33.jpg,lisse,oppose,simple,oui
894,monimiaceae,dataset_processed_v3/Train/monimiaceae/194.jpg,lisse,oppose,simple,oui
895,monimiaceae,dataset_processed_v3/Train/monimiaceae/171.jpg,lisse,oppose,simple,oui
896,monimiaceae,dataset_processed_v3/Train/monimiaceae/63.jpg,lisse,oppose,simple,oui
897,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae093.jpg,lisse,oppose,simple,oui
898,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae090.jpg,lisse,oppose,simple,oui
899,monimiaceae,dataset_processed_v3/Train/monimiaceae/113.jpg,lisse,oppose,simple,oui
900,monimiaceae,dataset_processed_v3/Train/monimiaceae/00.jpg,lisse,oppose,simple,oui
901,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae082.jpg,lisse,oppose,simple,oui
902,monimiaceae,dataset_processed_v3/Train/monimiaceae/30.jpg,lisse,oppose,simple,oui
903,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae100.jpg,lisse,oppose,simple,oui
904,monimiaceae,dataset_processed_v3/Train/monimiaceae/21.jpg,lisse,oppose,simple,oui
905,monimiaceae,dataset_processed_v3/Train/monimiaceae/121.jpg,lisse,oppose,simple,oui
906,monimiaceae,dataset_processed_v3/Train/monimiaceae/101.jpg,lisse,oppose,simple,oui
907,monimiaceae,dataset_processed_v3/Train/monimiaceae/92.jpg,lisse,oppose,simple,oui
908,monimiaceae,dataset_processed_v3/Train/monimiaceae/110.jpg,lisse,oppose,simple,oui
909,monimiaceae,dataset_processed_v3/Train/monimiaceae/184.jpg,lisse,oppose,simple,oui
910,monimiaceae,dataset_processed_v3/Train/monimiaceae/53.jpg,lisse,oppose,simple,oui
911,monimiaceae,dataset_processed_v3/Train/monimiaceae/100.jpg,lisse,oppose,simple,oui
912,monimiaceae,dataset_processed_v3/Train/monimiaceae/25.jpg,lisse,oppose,simple,oui
913,monimiaceae,dataset_processed_v3/Train/monimiaceae/45.jpg,lisse,oppose,simple,oui
914,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae098.jpg,lisse,oppose,simple,oui
915,monimiaceae,dataset_processed_v3/Train/monimiaceae/monimiaceae086.jpg,lisse,oppose,simple,oui
916,monimiaceae,dataset_processed_v3/Train/monimiaceae/181.jpg,lisse,oppose,simple,oui
917,monimiaceae,dataset_processed_v3/Train/monimiaceae/55.jpg,lisse,oppose,simple,oui
918,monimiaceae,dataset_processed_v3/Train/monimiaceae/114.jpg,lisse,oppose,simple,oui
